level_0,index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y
110,113,soap_Combination,SEPHORA COLLECTION,Sugar Body Scrub,['17'],"-Grape Seed Oil: Supports skin and acts as an emollient with fatty acids and polyphenols.
-Apricot Kernel Oil: Fights free radicals, protects, and nourishes and revitalizing properties.
-Brown sugar: Exfoliates without irritating skin.
-Vitamin E: Offers antioxidant protection.

Saccharum Officinarum (Sugar Cane) Extract, Paraffinum Liquidum (Mineral Oil), Silica, PEG-40 Hydrogenated Castor Oil, Trihydroxystearin, Fragrance, Tocopherol, Prunus Armeniaca (Apricot) Kernel Oil, Vitis Vinifera (Grape) Seed Oil, Limonene, Citral, Benzotriazolyl Dodecyl P-Cresol.",1,1,1,1,-143.3591,-77.025246
6,7,soap_Dry,HERBIVORE,Coco Rose Exfoliating Body Scrub,['36'],"-Virgin Coconut Oil: Provides intensive hydration, replenishment, and nourishment to the skin with lauric acid, proteins, and fatty acids.
-Moroccan Rose Oil: Increases hydration and reduces redness.
-Sugar: Gently exfoliates and renews for glowing, soft skin.

Sucrose (Sugar), Cocos Nucifera (Organic Virgin Coconut) Oil, Capric Triglycerides, Cetearyl Olivate, Sorbitan Olivate, Butyrospermum Parkii (Shea) Butter, Limnanthes alba (Meadowfoam) Seed Oil, Rosa damascena (Moroccan Rose) Absolute, Rose Clay.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,304.81512,221.84271
19,20,soap_Dry,HERBIVORE,Coconut Milk Bath Soak,['18'],"-Coconut Milk Powder: Hydrates and soothes, leaves skin silky-soft and fragrant.
-Coconut Pulp CO2: Hydrates and provides an a amazing natural coconut aroma.

Sodium Bicarbonate, Dehydrated Vegan Coconut Milk, Coconut Pulp CO2, Vanilla Planifolia Absolute.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-48.232304,149.70041
40,41,soap_Dry,MOROCCANOIL,Shower Gel,['30'],"-Argan Oil: Extremely rich in tocopherols (vitamin E), essential fatty acids, and antioxidants, this natural oil helps to hydrate and nourish to help improve skin’s texture and tone.
-Glycerin: A humectant that helps support skin’s natural elasticity and provide long-lasting moisture.

Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Disodium Lauroamphodiacetate, Fragrance, Glycerin, Peg-120 Methyl Glucose Dioleate, Peg-120 Methyl Glucose Trioleate, Argania Spinosa (Argan) Kernel Oil, Peg-40 Hydrogenated Castor Oil, Peg-7 Glyceryl Cocoate, Polyquaternium-10, Citric Acid, Caprylyl Glycol, Propylene Glycol, Isopropyl Alcohol, Tetrasodium Edta, Chlorphenesin, Sodium Glycolate, Propanediol, Phenoxyethanol, Sodium Acetate, Sodium Hydroxide, CI 15985 (Yellow 6), CI 16035 (Red 40).",1,1,1,1,-254.5567,-145.76057
42,43,soap_Dry,KIEHL'S SINCE 1851,Creme de Corps Soy Milk & Honey Body Polish,['30'],"-Honey: Moisturizes and softens skin.
-Jojoba Oil: Provides suppleness and softness while helping to restore skin's natural lipid barrier.
-Shea Butter: Protects skin from dehydration, restores skin's suppleness, and improves the appearance of dry skin.

Water, Hydrogenated Castor Oil, Sodium Laureth Sulfate, Sodium Coco-Sulfate, Glycerin, Apricot Seed Powder, Polysorbate 20, Acrylates Copolymer, Cocamide Mipa, Glyceryl Stearate, Glycol Distearate, Laureth-2, Rice Starch, Triethanolamine, Fragrance, Peg-20 Methyl Glucose Sesquistearate, Hydrogenated Jojoba Oil, Citric Acid, Ci 77891 / Titanium Dioxide, Sodium Benzoate, Hydroxypropyl Methylcellulose, Methyl Glucose Sesquistearate, Propylene Glycol, Luffa Cylindrica / Luffa Cylindrica Fruit, Salicylic Acid, Mel / Honey, Coconut Alcohol, Sodium Sulfate, Sodium Chloride, Coumarin, Isopropyl Palmitate, Corn Germ Oil, Allantoin, Sesame Seed Oil, Jojoba Butter, Sweet Almond Oil, Shea Butter, Isopropyl Myristate, Hydrolyzed Soy Protein, Sorbitol, Aloe Barbadensis Leaf Extract, Tocopherol.",0,1,1,0,-266.69058,98.44393
49,50,soap_Dry,CAUDALIE,Crushed Cabernet Scrub,['38'],"-Crushed Grape Seeds and Brown Sugar: Exfoliate.
-Grape Seed Oil: Nourishes.
-Organic Lemon and Rosemary Essential Oils: Tone.
-Organice Cypress and Juniper Berry Essential Oils

Sucrose*, Vitis Vinifera (Grape) Seed Oil*, Peg-6 Caprylic/Capric Glycerides*, Vitis Vinifera (Grape) Seed Powder*, Mel (Honey), Copernicia Cerifera (Carnauba) Wax*, Glyceryl Distearate*, Peg-100 Stearate*, Glyceryl Stearate*, Caprylyl Glycol, Citrus Limon (Lemon) Peel Oil*, Parfum (Fragrance)*, Juniperus Communis Fruit Oil*, Pelargonium Graveolens Flower Oil*, Tocopherol*, Rosmarinus Officinalis (Rosemary) Leaf Oil*, Cupressus Sempervirens Oil*, Cymbopogon Schoenanthus Oil*, Limonene*, Citral*, Citronellol*, Geraniol*, Linalool*. *Plant Origin.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-86.65155,-35.39332
50,51,soap_Dry,REN CLEAN SKINCARE,Atlantic Kelp and Magnesium Salt Anti-Fatigue Exfoliating Body Scrub,['49'],"-Sea Salt: Removes dead cells and supports cell renewal.
-Magnesium (Epsom) Salts: Relaxes and soothes stressed skin.
-Microalgae Oil: Restores hydration level and strengthens skin barrier.
-REN's Anti-Fatigue Essential Oil Blend: Delivers aromatherapy energizing properties.

Caprylic/Capric Triglyceride, Magnesium Sulfate, Glyceryl Stearate Se, Ethylhexyl Palmitate, Maris Sal, Chlorella Protothecoides Oil, Caprylyl/Capryl Glucoside, Aqua (Water), Polyglyceryl-5 Oleate, Sodium Cocoyl Glutamate, Rosmarinus Officinalis (Rosemary) Leaf Oil, Glycerin, Magnesium Pca, Pelargonium Graveolens (Geranium) Oil, Salvia Sclarea (Clary Sage) Extract, Tocopherol, Citric Acid, Glyceryl Caprylate, Cupressus Sempervirens (Cypress) Leaf/Stem Extract, Laminaria Digitata Extract, Parfum* (Fragrance), Sodium Levulinate, Potassium Sorbate, Citronellol, Geraniol, Linalool. *100% Natural Fragrance.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,208.87598,-241.53857
53,54,soap_Dry,YUNI,SHOWER SHEETS Large Body Wipes,['15'],"-Neem Extract: Naturally antibacterial.
-Peppermint: Refreshes.
-Citrus: Energizes.

Water Saccharomyces Ferment Filtrate Glycerin Pyrus Malus (Apple) Fruit Extract Polyglyceryl-4 Caprate Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil Mentha Arvensis Leaf Oil Mentha Piperita (Peppermint) Oil Lavandula Angustifolia (Lavender) Oil Citrus Aurantium Bergamia (Bergamot) Fruit Oil Citrus Limon (Lemon) Peel Oil Rosmarinus Officinalis (Rosemary) Leaf Oil Mentha Viridis (Spearmint) Leaf Oil Citrus Aurantium Dulcis (Orange) Peel Oil Ormenis Multicaulis Oil Salvia Sclarea (Clary Sage) Oil Melia Azadirachta Leaf Extract Aloe Barbadensis Leaf Extract Chamomilla Recutita (Matricaria) Flower Extract Cucumis Sativus (Cucumber) Fruit Extract Panax Ginseng Root Extract Camellia Sinensis (Green Tea) Leaf Extract Camellia Sinensis (White Tea) Leaf Extract Decyl Glucoside Citric Acid Gluconic Acid Tetrasodium Glutamate Diacetate Potassium Sorbate Sodium Benzoate.",1,1,1,1,85.51741,329.86444
67,69,soap_Dry,L'OCCITANE,Shea Shower Oil,['25'],"-Lipid-Rich Shea Oil.

Tipa-Laureth Sulfate, Vitis Vinifera (Grape) Seed Oil, Laureth-3, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Cocamide Mea, Propylene Glycol, Sorbitan Oleate, Fragrance, Hippophae Rhamnoides Oil, Helianthus Annuus (Sunflower) Seed Oil, Water, Alcohol, Tocopherol, Alpha-Isomethyl Ionone, Linalool, Benzyl Salicylate, Citronellol, Coumarin, Limonene, Geraniol.",1,1,1,1,316.94568,-22.335625
72,74,soap_Dry,KIEHL'S SINCE 1851,Creme de Corps Smoothing Oil-To-Foam Body Cleanser,['30'],"-Grapeseed Oil: Rich in essential fatty acids (especially linoleic), antioxidants, and vitamin E to moisturize and condition.
-Castor Oil: Nourishes skin and helps restore a hydrated, supple feel to body.

Zea Mays Germ Oil/Corn Germ Oil, Ricinus Communis Oil/Castor Seed Oil, Diethylhexyl Sodium Sulfosuccinate, Cocamide MIPA, Parfum/Fragrance, Propylene Glycol, Persea Gratissima Oil/Avocado Oil, Vitis Vinifera Seed Oil/Grape Seed Oil, Cocos Nucifera Oil/Coconut Oil, Oryza Sativa Bran Oil/Rice Bran Oil, Coumarin, Tocopherol, Benzyl Alcohol, Helianthus Annuus Seed Oil/Sunflower Seed Oil, Rosmarinus Officinalis (Rosemary) Extract.",0,1,1,0,98.48094,-73.61617
78,81,soap_Dry,REN CLEAN SKINCARE,Atlantic Kelp and Magnesium Anti-Fatigue Body Wash - 100% Recycled Plastic,['28'],"-Atlantic Kelp Extract: Boosts skin's vitality.
-Magnesium: Boosts skin's luminosity.
-Plankton Extract: De-stresses and protects skin.

Aqua (Water), Cocamidopropyl Betaine, Disodium Cocoamphodiacetate, Lauryl Glucoside, Decyl Glucoside, Sodium Chloride, Glycerin, Glyceryl Laurate, Inulin, Magnesium PCA, Rosmarinus Officinalis (Rosemary) Leaf Oil, Pelargonium Graveolens (Geranium) Oil, Salvia Sclarea (Clary Sage) Extract, Coconut Acid, Cupressus Sempervirens (Cypress) Leaf/Stem Extract, Panthenol, Parfum* (Fragrance), Sodium Benzoate, Potassium Sorbate, Laminaria Digitata Extract, Citric Acid, Sucrose, Sodium Levulinate, Plankton Extract, Lecithin, Citronellol, Geraniol, Limonene, Linalool*. 100% Natural Fragrance - Parfum 100% Naturel.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,136.89673,111.47535
80,83,soap_Dry,JACK BLACK,Charcoal Body Bar Massaging Soap,['15'],"-Charcoal: Deodorizes skin and removes buildup by drawing it to the surface of the skin.
-Glycerin: Draws moisture from the air and helps keep that moisture in skin.
-Jojoba Beads: Exfoliate skin to remove dead skin cells and smooth skin.
-Seaweed Extract: Features anti-inflammatory properties to soothe skin and reduce irritation.

Sodium Palmate*, Sodium Cocoate, Water, Glycerin, Fragrance, Jojoba Esters, Saccharomyces Ferment, Carbon, Hypnea Musciformis Extract, Gelidiella Acerosa Extract, Sargassum Filipendula Extract, Sodium Chloride, Sodium Gluconate, Sorbitol, Iron Oxides (CI 77499), Pentasodium Pentetate, Tetrasodium Etidronate, Phenoxyethanol, Ethylhexylglycerin, Benzyl Benzoate, Benzyl, Salicylate, Citral, Citronellal, Coumarin, Eugenol, Hexyl Cinnamal, Limonene, Linalool.

*From Rainforest Alliance Certified™ farms.",1,1,1,1,-35.235767,-253.78369
110,113,soap_Dry,SEPHORA COLLECTION,Sugar Body Scrub,['17'],"-Grape Seed Oil: Supports skin and acts as an emollient with fatty acids and polyphenols.
-Apricot Kernel Oil: Fights free radicals, protects, and nourishes and revitalizing properties.
-Brown sugar: Exfoliates without irritating skin.
-Vitamin E: Offers antioxidant protection.

Saccharum Officinarum (Sugar Cane) Extract, Paraffinum Liquidum (Mineral Oil), Silica, PEG-40 Hydrogenated Castor Oil, Trihydroxystearin, Fragrance, Tocopherol, Prunus Armeniaca (Apricot) Kernel Oil, Vitis Vinifera (Grape) Seed Oil, Limonene, Citral, Benzotriazolyl Dodecyl P-Cresol.",1,1,1,1,-158.57848,317.65137
6,7,soap_Normal,HERBIVORE,Coco Rose Exfoliating Body Scrub,['36'],"-Virgin Coconut Oil: Provides intensive hydration, replenishment, and nourishment to the skin with lauric acid, proteins, and fatty acids.
-Moroccan Rose Oil: Increases hydration and reduces redness.
-Sugar: Gently exfoliates and renews for glowing, soft skin.

Sucrose (Sugar), Cocos Nucifera (Organic Virgin Coconut) Oil, Capric Triglycerides, Cetearyl Olivate, Sorbitan Olivate, Butyrospermum Parkii (Shea) Butter, Limnanthes alba (Meadowfoam) Seed Oil, Rosa damascena (Moroccan Rose) Absolute, Rose Clay.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,85.44401,165.73557
19,20,soap_Normal,HERBIVORE,Coconut Milk Bath Soak,['18'],"-Coconut Milk Powder: Hydrates and soothes, leaves skin silky-soft and fragrant.
-Coconut Pulp CO2: Hydrates and provides an a amazing natural coconut aroma.

Sodium Bicarbonate, Dehydrated Vegan Coconut Milk, Coconut Pulp CO2, Vanilla Planifolia Absolute.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-161.3454,-52.53872
40,41,soap_Normal,MOROCCANOIL,Shower Gel,['30'],"-Argan Oil: Extremely rich in tocopherols (vitamin E), essential fatty acids, and antioxidants, this natural oil helps to hydrate and nourish to help improve skin’s texture and tone.
-Glycerin: A humectant that helps support skin’s natural elasticity and provide long-lasting moisture.

Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Disodium Lauroamphodiacetate, Fragrance, Glycerin, Peg-120 Methyl Glucose Dioleate, Peg-120 Methyl Glucose Trioleate, Argania Spinosa (Argan) Kernel Oil, Peg-40 Hydrogenated Castor Oil, Peg-7 Glyceryl Cocoate, Polyquaternium-10, Citric Acid, Caprylyl Glycol, Propylene Glycol, Isopropyl Alcohol, Tetrasodium Edta, Chlorphenesin, Sodium Glycolate, Propanediol, Phenoxyethanol, Sodium Acetate, Sodium Hydroxide, CI 15985 (Yellow 6), CI 16035 (Red 40).",1,1,1,1,-77.448944,23.740767
42,43,soap_Normal,KIEHL'S SINCE 1851,Creme de Corps Soy Milk & Honey Body Polish,['30'],"-Honey: Moisturizes and softens skin.
-Jojoba Oil: Provides suppleness and softness while helping to restore skin's natural lipid barrier.
-Shea Butter: Protects skin from dehydration, restores skin's suppleness, and improves the appearance of dry skin.

Water, Hydrogenated Castor Oil, Sodium Laureth Sulfate, Sodium Coco-Sulfate, Glycerin, Apricot Seed Powder, Polysorbate 20, Acrylates Copolymer, Cocamide Mipa, Glyceryl Stearate, Glycol Distearate, Laureth-2, Rice Starch, Triethanolamine, Fragrance, Peg-20 Methyl Glucose Sesquistearate, Hydrogenated Jojoba Oil, Citric Acid, Ci 77891 / Titanium Dioxide, Sodium Benzoate, Hydroxypropyl Methylcellulose, Methyl Glucose Sesquistearate, Propylene Glycol, Luffa Cylindrica / Luffa Cylindrica Fruit, Salicylic Acid, Mel / Honey, Coconut Alcohol, Sodium Sulfate, Sodium Chloride, Coumarin, Isopropyl Palmitate, Corn Germ Oil, Allantoin, Sesame Seed Oil, Jojoba Butter, Sweet Almond Oil, Shea Butter, Isopropyl Myristate, Hydrolyzed Soy Protein, Sorbitol, Aloe Barbadensis Leaf Extract, Tocopherol.",0,1,1,0,-61.62308,-90.76809
