index,Label,brand,name,price,ingredients,Combination,Dry,Normal,Oily,X,Y,dist
362,SPF_Oily,LANCÔME,UV Expert Aquagel Defense Primer & Moisturizer SPF 50,['39'],"-Vitamin E: A potent antioxidant that helps improve skin.
-Moringa Extract: A potent antioxidant that helps improve skin.
-Edelweiss Extract: A potent antioxidant that helps improve skin.

Avobenzone 3%, Homosalate 10.7%, Octisalate 3.2%, Octocrylene 6%, Oxybenzone 3.9%., Water, Dimethicone, Alcohol Denat., Styrene/Acrylates Copolymer, Acrylates/Dimethicone Copolyme, Tocophero, Sodium Polyacrylate, Sodium Dodecylbenzenesulfonate, Sodium Benzoate, Phenoxyethanol, Peg-8 Laurate, Silica, Pentylene Glycol, Mentha Piperita (Peppermint) Extract, Propylene Glycol, Leontopodium Alpinum Flower/Leaf Extract, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolyme, Sorbitol, Moringa Oleifera Seed Extract, Disodium Edta, Rosa Gallica Flower Extract, Disodium Phosphate, Citric Acid, Potassium Sorbate, Glycerin, Fragrance.",0,0,0,1,-130.61647,2.2884443,
363,SPF_Oily,SUPERGOOP!,CC Cream Daily Correct Broad Spectrum SPF 35 Sunscreen,['36'],"-Apple Extract: Helps the skin appear smoother and brighter.
-Irish Moss / Red Seaweed Extract: Helps protect against free radicals with vitamins and minerals needed to maintain healthy skin.
-Sodium Hyaluronate: Maintains hydration in the skin.

Titanium Dioxide 2%, Zinc Oxide 20%, Water, Cyclopentasiloxane, C12-15 Alkyl Benzoate, Isododecane, Glycerin, Propanediol, Cetyl Diglyceryl Tris(Trimethylsiloxy)silylethyl Dimethicone, 1,2-Hexanediol, Pyrus Malus (Apple) Fruit Extract, Sodium Chloride, Iron Oxides, Triethoxycaprylylsilane, Mica, Hydroxyacetophenone, Silica, Titanium Dioxide, Dimethicone/Vinyl Dimethicone Crosspolymer, Trisodium Ethylenediamine Disuccinate, Chlorphenesin, Tin Oxide, Tocopherol, Chondrus Crispus Extract, Sodium Hyaluronate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer, styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-371.1951,-328.80615,
365,SPF_Oily,TATCHA,Silken Pore Perfecting Sunscreen Broad Spectrum SPF 35 PA+++,['65'],"-Zinc Oxide 15% and Octisalate 5%: Provide broad-spectrum sun protection; octisalate is an emollient that keeps skin soft and prevents the formula from degrading in the sun. -Japanese Wild Rose: Brings the body back into balance, supports natural circulation, and calms with antioxidants; balances skin and diminishes the look of pores.
-Hadasei-3: Restores a healthy-looking, youthful radiance with green tea, rice, and algae.

Water, Isododecane, Cyclopentasiloxane, Propanediol, Hdi/Trimethylol Hexyllactone Crosspolymer, Glycerin, Dimethicone, Octyldodecyl Neopentanoate, Behenyl Alcohol, Dimethicone/Vinyl Dimethicone Crosspolymer, Rosa Multiflora Fruit Extract, Eriobotrya Japonica Leaf Extract, Stearyl Glycyrrhetinate, Glycyrrhiza Inflata Root Extract, Camellia Sinensis Leaf Extract, Pistacia Lentiscus (Mastic) Gum, Sericin, Algae Extract, Lecithin, Inositol, Polyhydroxystearic Acid, Sorbitan Tristearate, Sodium Dilauramidoglutamide Lysine, Silica, Potassium Sorbate, Beheneth-20, Sodium Acrylate/Acryloyldimethyltaurate/Dimethylacrylamide Crosspolymer, Polymethylsilsesquioxane, Methicone, Trimethylsiloxysilicate, Dimethiconol, Disodium Edta, Fragrance, Ethylhexylglycerin, Alcohol, Phenoxyethanol, Iron Oxides (Ci77491), Tin Oxide (Ci 77861), Mica (Ci 77019), Titanium Dioxide (Ci 77891).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",1,1,1,1,-390.73654,-106.48917,
367,SPF_Oily,SHISEIDO,Ultimate Sun Protector Lotion SPF 50+ Sunscreen,['49'],"-HeatForce Technology: A heat-sensing essence in the cream that becomes activated by external heat, forming a stronger barrier.
-WetForce Technology: Negative ions in the formula combine with positive ions in perspiration and water to create an additional layer of invisible sun protection.
-Avobenzone 2.3%, Homosalate 10%, Octisalate 5%, and Octocrylene 5%: Sunscreens.

Water, Diisopropyl Sebacate, Talc, Methyl Methacrylate Crosspolymer, Dimethicone, Peg/Ppg-9/2 Dimethyl Ether, Sd Alcohol 40-B, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Triethylhexanoin, Glycerin, Dextrin Palmitate, Sucrose Tetrastearate Triacetate, Isododecane, Ppg-3 Dipivalate, Trimethylsiloxysilicate, Silica, Sodium Chloride, Peg/Ppg-14/7 Dimethyl Ether, Saxifraga Sarmentosa Extract, Camellia Sinensis Leaf Extract, Sophora Angustifolia Root Extract, Ppg-17, Disteardimonium Hectorite, Calcium Stearate, Isostearic Acid, Palmitic Acid, Trisodium Edta, Alcohol, Silica Dimethyl Silylate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Peg-6, Bht, Tocopherol, Butylene Glycol, Stearic Acid, Sodium Metabisulfite, Syzygium Jambos Leaf Extract, Polysilicone-2, Methylparaben, Fragrance, Iron Oxides.",0,0,0,1,28.235603,-123.397026,
368,SPF_Oily,SUPERGOOP!,Glow Oil SPF 50,['38'],"-Meadowfoam Seed Oil: Rich in fatty acids and tocopherols that help fight off oxidation and water loss. Leaves the skin nourished and supple without a greasy feel.
-Marigold Extract: Soothes skin, rich in antioxidants and carotenoids to help protect against free radicals.
-Grape Seed Oil: Contains two times of vitamin E than olive oil in addition to omega-6 fatty acids, making it a skin-loving oil to nourish and protect from environmental aggressors.

Avobenzone 3%, Homosalate 10%, Octisalate 5%, Octocrylene 10%, Caprylic/Capric Triglyceride, Alcohol, Octyldodecanol, C12-15 Alkyl Benzoate, Polyester-8, Polyamide-3, Lauryl Lactate, Isodecyl Neopentanoate, Diisopropyl Sebacate, Diethylhexyl Syringylidenemalonate, Tocopherol, Glycine Soja (Soybean) Oil, Vitis Vinifera (Grape) Seed Oil, Raphanus Sativus (Radish) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Cocos Nucifera (Coconut) Oil, Butyrospermum Parkii (Shea) Butter, Argania Spinosa Kernel Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Alaria Esculenta Extract, t-Butyl Alcohol, Cucumis Sativus (Cucumber) Fruit Extract, Denatonium Benzoate, Citric Acid.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-291.73868,-263.21542,
371,SPF_Oily,SHISEIDO,Benefiance Wrinkle Smoothing Day Cream SPF 23,['70'],"-ReNeura Technology+™: Helps improve skin receptivity to awaken and maintain the effectiveness of your treatment over time.
-KOMBU-Bounce Complex: Helps address the causes of wrinkle formation and serves as a natural wrinkle inner-filler.
-Avobenzone 2%, Homosalate 5%, Octinoxate 7.4%, Octocrylene 3%, and Oxybenzone 1.5%: Sun protection.

Water, Glycerin, Dipropylene Glycol, Butylene Glycol, Behenyl Alcohol, Sd Alcohol 40-B, Silica, Dimethicone, Isododecane, Isohexadecane, Sorbitol, Beheneth-20, Myristyl Myristate, Phytosteryl Macadamiate, Erythritol, Xanthan Gum, Tocopheryl Acetate, Peg/Ppg-14/7 Dimethyl Ether, Peg/Ppg-17/4 Dimethyl Ether, Caffeine, Sapindus Mukorossi Peel Extract, Angelica Keiskei Leaf/Stem Extract, Camellia Sinensis Leaf Extract, Citrus Junos Seed Extract, Ziziphus Jujuba Fruit Extract, Eucheuma Serra/Grateloupia Sparsa/Saccharina Angustata/Ulva Linza/Undaria Pinnatifida Extract, Curcuma Longa (Turmeric) Rhizome Extract, Polyquaternium-51, Saccharina Angustata/Undaria Pinnatifida Extract, Chlorella Vulgaris Extract, Ppg-17, Stearyl Alcohol, Beheneth-30, Alcohol, Carbomer, Cellulose Gum, Trisodium Edta, Hdi/Trimethylol Hexyllactone Crosspolymer, Sodium Citrate, Bht, Sodium Metaphosphate, Potassium Hydroxide, Citric Acid, Tocopherol, Ppg-3 Dipivalate, Sodium Metabisulfite, Phenoxyethanol, Fragrance, Iron Oxides.",0,0,0,1,221.12637,-244.62106,
373,SPF_Oily,BIOSSANCE,Squalane + Zinc Sheer Mineral Sunscreen SPF 30 PA +++,['30'],"-Zinc Oxide: Provides a protective outer barrier to reflect UVA and UVB rays.
-Water Lily: Helps cool and calm skin.
-Sugarcane-Derived Squalane: Helps sunscreen glide effortlessly onto skin while weightlessly locking in long-lasting moisture.

Zinc Oxide, Water, Caprylic/Capric Triglyceride, Squalane, Glycerin, Cetearyl Alcohol, Methyl Dihydroabietate, Sorbitan Olivate, Coco-Glucoside, Cetyl Palmitate, Polyglyceryl-3 Polyricinoleate, Caprylyl/Capryl Glucoside, Nymphaea Alba Flower Extract, Acacia Senegal Gum, Ethyl Ferulate, Xanthan Gum, Sodium Gluconate, Lecithin, Sodium Palmitoyl Proline, Polyhydroxystearic Acid, Ethylhexylglycerin, Phenoxyethanol, Isostearic Acid.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-379.9729,-227.36857999999998,
374,SPF_Oily,SUPERGOOP!,PLAY Antioxidant Mist SPF 50 with Vitamin C,['21'],"-Vitamin C: Helps supports skin from free radical damage.
-Green Tea Extract: Rich in antioxidant polyphenols that protect the skin from the damaging effect of free radicals.
-Acai Extract: Acts as good source of vitamins A, C, and E, and omega 3, 6, and 6 fatty acids.

Avobenzone 2.8%, Homosalate 9.8%, Octisalate 4.9%, Octocrylene 9.5%, Alcohol Denat., Butyloctyl Salicylate, Camellia Sinensis Leaf Extract, Cananga Odorata Flower Oil, Caprylic/Capric Triglyceride, Citrus Aurantifolia (Lime) Oil, Citrus Grandis (Grapefruit) Peel Oil, Citrus Medica Limonum (Lemon) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Citrus Reticulata (Tangerine) Leaf Oil, Citrus Sinensis Peel Oil, Dicaprylyl Carbonate, Diisopropyl Adipate, Ethyl Ferulate, Euterpe Oleracea Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Isodecyl Neopentanoate, Lavandula Angustifolia (Lavender) Oil, Mentha Piperita (Peppermint) Oil, Mentha Viridis (Spearmint) Leaf Oil, Tetrahexyldecyl Ascorbate, Tridecyl Neopentanoate, VA/Butyl Maleate/Isobornyl Acrylate Copolymer, Vitis Vinifera (Grape) Seed Oil.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-432.14667000000003,-212.40295,
375,SPF_Oily,BEAUTYCOUNTER,Dew Skin Tinted Moisturizer SPF 20,['45'],"-Non-Nano Zinc Oxide: Helps protect from damage caused by the sun.
-Black Currant Seed Oil and Peony Root Extract: Visibly even skin tone and enhance the look of radiance.
-Vitamin C: Visibly brightens and evens skin tone.

Active Ingredient: Zinc Oxide 14%, Inactive Ingredients: Aqua/Water/Eau, Caprylic/Capric Triglyceride, Coco-Caprylate, Trimethylsiloxysilicate, Isopropyl Palmitate, Dimethicone/ Vinyl Dimethicone Crosspolymer, Polyglyceryl-4 Diisostearate/ Polyhydroxystearate/Sebacate, Octyldodecyl Oleate, Ethylhexyl Palmitate, Isopropyl Myristate, Dimethicone, Magnesium Sulfate, Beeswax (Cera Alba)/Cire D’abeille, Gluconolactone, Sodium Hyaluronate, Lecithin, Blackcurrant Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Solidago Virgaurea (Goldenrod) Extract, Polyhydroxystearic Acid, Polyglyceryl-3 Polyricinoleate, Isostearic Acid, Glycerin, Propanediol, Sodium Benzoate, Isoeicosane, Hydrogenated Castor Oil, Tetrahexyldecyl Ascorbate, Octyldodecanol, Octyldodecyl Stearoyl Stearate, Alcohol, Paeonia Suffruticosa Root Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Rosa Damascena Flower Oil, Salvia Sclarea (Clary) Essential Oil, Citrus Aurantium Dulcis (Orange) Flower Oil, Vanilla Planifolia Fruit, Calcium Gluconate, Sodium Chloride, Mica, May Contain (+/-): Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-380.8511,-167.90926000000002,
376,SPF_Oily,INNISFREE,Daily UV Defense Sunscreen SPF 36,['15'],"-Avobenzone 2.5%, Homosalate 7%, and Octisalate 4.3%

Water / Aqua / Eau, Butylene Glycol, Cyclopentasiloxane, Butyloctyl Salicylate, Ethylhexyl Methoxycrylene, Arachidyl Alcohol, Behenyl Alcohol, Glyceryl Stearate, Peg-100 Stearate, 1,2-Hexanediol, Polymethylsilsesquioxane, Cetyl Alcohol, Arachidyl Glucoside, Phenoxyethanol, Propanediol, Polyacrylate Crosspolymer-6, Octyldodecanol, Fragrance / Parfum, Xanthan Gum, Centella Asiatica Extract, Portulaca Oleracea Extract, Echium Plantagineum Seed Oil, T-Butyl Alcohol, Camellia Sinensis Leaf Extract, Ethylhexylglycerin, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Cardiospermum Halicacabum Flower/Leaf/Vine Extract, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Citrus Unshiu Peel Extract, Opuntia Coccinellifera Fruit Extract, Orchid Extract, Camellia Japonica Leaf Extract, Citric Acid, Sodium Benzoate, Potassium Sorbate.",0,0,0,1,-237.80405,123.437256,
379,SPF_Oily,SUPERGOOP!,Defense Refresh (Re)setting Mist SPF 40,['30'],"-Peppermint Oil: Helps supports the skin's oils to help diminish the look of clogged pores.
-Rosemary Oil: Rich in minerals and antioxidants that help protect against free radical damage.

Avobenzone 2.8%, Homosalate 9.8%, Octisalate 4.9%, Octocrylene 9.5%), Alcohol Denat., Bisabolol, Brassica Campestris/Aleurites Fordi Oil Copolymer, Butyloctyl Salicylate, Caprylic/Capric Triglyceride, Capryloyl Glycerin/Sebacic Acid Copolymer, Dicaprylyl Carbonate, Diethylhexyl Syringylidenemalonate, Diheptyl Succinate, Diisooctyl Succinate, Ethyl Ferulate, Isododecane, Lauroyl Lysine, Mentha Piperita (Peppermint) Leaf Oil, Mentha Viridis (Spearmint) Leaf Oil, Nylon-12, PVP, Rosmarinus Officinalis (Rosemary) Leaf Oil, Silica Silylate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats, Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles as defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",0,0,0,1,-412.6639,-259.18115,
